Product ID,Product Title, Merchant ID, Cluster ID, Cluster Label, Category ID, Category Label
30275,zanussi zwf01483wh lindo300 10kg washing machine,294,41871,Zanussi ZWF01483WH,2620,Washing Machines
30276,zanussi zwf01483wh 10kg washing machine,129,41871,Zanussi ZWF01483WH,2620,Washing Machines
30277,1400rpm washing machine 10kg load class a white,123,41871,Zanussi ZWF01483WH,2620,Washing Machines
30278,zanussi zwf01483wh 10kg 1400 spin washing machine white a rated,133,41871,Zanussi ZWF01483WH,2620,Washing Machines
30279,zanussi zwf01483wh a 10kg 1400 spin washing machine in white,32,41871,Zanussi ZWF01483WH,2620,Washing Machines
30280,zanussi zwf01483wh lindo300 washing machine in white 1400rpm 10kg a,128,41871,Zanussi ZWF01483WH,2620,Washing Machines
30281,zanussi zwf01483wh lindo300 10kg washing machine,292,41871,Zanussi ZWF01483WH,2620,Washing Machines
30282,zanussi zwf01483wh lindo300 10kg washing machine,3,41871,Zanussi ZWF01483WH,2620,Washing Machines
30283,zwf01483wh 10kg 1400 spin washing machine,124,41871,Zanussi ZWF01483WH,2620,Washing Machines
30284,zanussi zwf01483wh lindo300 10kg washing machine,293,41871,Zanussi ZWF01483WH,2620,Washing Machines
30285,zanussi zwf01483wh,134,41871,Zanussi ZWF01483WH,2620,Washing Machines
30286,iq300 wm14n190gb 7kg 1400 spin washing machine,124,41872,Siemens WM14N190GB,2620,Washing Machines
30287,siemens wm14n190gb white extraklasse 1400 spin 7kg washing machine,132,41872,Siemens WM14N190GB,2620,Washing Machines
30288,siemens wm14n190gb a rated iq300 7kg 1400rpm spin washing machine,32,41872,Siemens WM14N190GB,2620,Washing Machines
30289,washing machine,347,41872,Siemens WM14N190GB,2620,Washing Machines
30290,siemens wm14n190gb washing machine in white 1400rpm 7kg a rated,128,41872,Siemens WM14N190GB,2620,Washing Machines
30291,siemens wm14n190gb extraklasse 1400 spin washing machine,130,41872,Siemens WM14N190GB,2620,Washing Machines
30292,siemens wm14n190gb 1400 spin washing machine,292,41872,Siemens WM14N190GB,2620,Washing Machines
30293,siemens extraklasse wm14n190gb 7kg 1400 spin washing machine white a rated,133,41872,Siemens WM14N190GB,2620,Washing Machines
30294,siemens wm14n190gb,134,41872,Siemens WM14N190GB,2620,Washing Machines
30295,siemens wm14n190gb 1400 spin 7kg front loading washing machine white,293,41872,Siemens WM14N190GB,2620,Washing Machines
30298,samsung ww90k5413ux 9kg addwash ww5500 washing machine 1400rpm graphite,301,41873,Samsung WW90K5413UX,2620,Washing Machines
30299,samsung addwash ecobubble free standing washing machine in graphite,31,41873,Samsung WW90K5413UX,2620,Washing Machines
30300,samsung ww90k5413ux 9kg addwash/ecobubble 1400rpm freestanding washing machine graphite,3,41873,Samsung WW90K5413UX,2620,Washing Machines
30301,samsung ww90k5413ux addwash/ ecobubble 9kg 1400rpm freestanding washing machine graphite,6,41873,Samsung WW90K5413UX,2620,Washing Machines
30302,samsung ww90k5413ux addwash/ ecobubble 9kg 1400rpm freestanding washing machine graphite,15,41873,Samsung WW90K5413UX,2620,Washing Machines
30303,samsung ww90k5413ux 1400rpm 9kg addwash ecobubble washer graphite,131,41873,Samsung WW90K5413UX,2620,Washing Machines
30304,samsung addwash ww90k5413ux 9kg 1400 spinwashing machine in inox,132,41873,Samsung WW90K5413UX,2620,Washing Machines
30305,samsung ww90k5413ux addwash washing machine in inox 1400rpm 9kg a,128,41873,Samsung WW90K5413UX,2620,Washing Machines
30306,ww90k5413ux 9kg 1400 spin addwash washing machine,124,41873,Samsung WW90K5413UX,2620,Washing Machines
30307,samsung ww90k5413ux addwash 1400 9kg spin,292,41873,Samsung WW90K5413UX,2620,Washing Machines
30308,samsung ww90k5413ux 9kg 1400 spin addwash washing machine inox a rated,133,41873,Samsung WW90K5413UX,2620,Washing Machines
30309,samsung ww90k5413ux,134,41873,Samsung WW90K5413UX,2620,Washing Machines
30310,neff w544bx0gb fully integrated washing machine which best buy,307,41874,Neff W544BX0GB,2620,Washing Machines
30311,neff w544bx0gb 8kg 1400rpm integrated washing machine white,6,41874,Neff W544BX0GB,2620,Washing Machines
30312,neff w544bx0gb integrated 8 kg 1400 spin washing machine,7,41874,Neff W544BX0GB,2620,Washing Machines
30313,neff w544bx0gb ultra energy efficient 8kg 1400rpm integrated washing machine,3,41874,Neff W544BX0GB,2620,Washing Machines
30314,neff w544bx0gb/w544bx0gb,98,41874,Neff W544BX0GB,2620,Washing Machines
30315,neff integrated washing machine in white,31,41874,Neff W544BX0GB,2620,Washing Machines
30316,neff w544bx0gb integrated washer 1400rpm 8kg large led display,131,41874,Neff W544BX0GB,2620,Washing Machines
30319,neff integrated washing machine w544bx0gb,348,41874,Neff W544BX0GB,2620,Washing Machines
30320,neff w544bx0gb,134,41874,Neff W544BX0GB,2620,Washing Machines
30321,neff w544bx0gb 1400rpm built in 8kg washing machine white,293,41874,Neff W544BX0GB,2620,Washing Machines
30322,zanussi zwf81443w 1400rpm spin white 8kg washing machine,132,41875,Zanussi ZWF81443W,2620,Washing Machines
30323,zanussi zwf81443w 1400 spin 8kg washing machine,294,41875,Zanussi ZWF81443W,2620,Washing Machines
30324,zanussi zwf81443w washing machine in white 1400rpm 8kg a rated,128,41875,Zanussi ZWF81443W,2620,Washing Machines
30325,zanussi zwf81443w 8kg washing machine,129,41875,Zanussi ZWF81443W,2620,Washing Machines
30326,zwf81443w 8kg 1400 spin washing machine,124,41875,Zanussi ZWF81443W,2620,Washing Machines
30327,zanussi zwf81443w 8kg washing machine,292,41875,Zanussi ZWF81443W,2620,Washing Machines
30328,zanussi zwf81443wh 1400rpm washing machine 8kg load class a white,3,41875,Zanussi ZWF81443W,2620,Washing Machines
30329,zanussi zwf81443w 8kg 1400 spin washing machine white a rated,133,41875,Zanussi ZWF81443W,2620,Washing Machines
30330,zanussi zwf81443w,119,41875,Zanussi ZWF81443W,2620,Washing Machines
30331,zanussi zwf81443w,134,41875,Zanussi ZWF81443W,2620,Washing Machines
30332,zanussi zwf81443w 1400 spin 8kg washing machine,293,41875,Zanussi ZWF81443W,2620,Washing Machines
30333,zanussi lindo300 zwf91283w 1200rpm spin white 9kg washing machine,132,41876,Zanussi ZWF91283W,2620,Washing Machines
30334,zanussi zwf91283w washing machine 9kg 1200 spin,294,41876,Zanussi ZWF91283W,2620,Washing Machines
30335,zanussi zwf91283w 9kg washing machine,129,41876,Zanussi ZWF91283W,2620,Washing Machines
30336,zanussi zwf91283w lindo300 9kg washing machine,292,41876,Zanussi ZWF91283W,2620,Washing Machines
30337,zanussi zwf91283w 9kg 1200 spin washing machine white a rated,133,41876,Zanussi ZWF91283W,2620,Washing Machines
30338,1200rpm washing machine 9kg load class a white,123,41876,Zanussi ZWF91283W,2620,Washing Machines
30339,zanussi zwf91283w a 9kg 1200 spin washing machine white,32,41876,Zanussi ZWF91283W,2620,Washing Machines
30340,zwf91283w 9kg 1200 spin washing machine,124,41876,Zanussi ZWF91283W,2620,Washing Machines
30341,zanussi zwf91283w 1200rpm washing machine 9kg load class a white,3,41876,Zanussi ZWF91283W,2620,Washing Machines
30342,bosch wab28162gb a rated 6kg washing machine with 1400rpm spin,32,41877,Bosch WAB28162GB,2620,Washing Machines
30343,washing machine,347,41877,Bosch WAB28162GB,2620,Washing Machines
30344,bosch wab28162gb serie 4 washing machine in white 1400rpm 6kg 2yr gtee,128,41877,Bosch WAB28162GB,2620,Washing Machines
30345,bosch wab28162gb washing machine,129,41877,Bosch WAB28162GB,2620,Washing Machines
30346,wab28162gb 6kg 1400 spin washing machine,124,41877,Bosch WAB28162GB,2620,Washing Machines
30347,bosch wab28162gb 1400 spin 6kg washing machine,292,41877,Bosch WAB28162GB,2620,Washing Machines
30348,bosch wab28162gb 1400rpm spin white 6kg washing machine,132,41877,Bosch WAB28162GB,2620,Washing Machines
30349,bosch wab28162gb 6kg 1400 spin washing machine white a rated,133,41877,Bosch WAB28162GB,2620,Washing Machines
30350,bosch ltd wab28162gb 1400rpm washing machine 6kg load class a white,3,41877,Bosch WAB28162GB,2620,Washing Machines
30351,bosch wab28162gb washing machine,293,41877,Bosch WAB28162GB,2620,Washing Machines
30352,neff w543bx0gb integrated washer 1400rpm 8kg large led display,131,41878,Neff W543BX0GB,2620,Washing Machines
30353,neff w543bx0gb 8kg integrated washing machine,130,41878,Neff W543BX0GB,2620,Washing Machines
30354,neff w543bx0gb 8kg 1400rpm integrated washing machine,6,41878,Neff W543BX0GB,2620,Washing Machines
30356,integrated washing machine,347,41878,Neff W543BX0GB,2620,Washing Machines
30358,neff w543bx0gb integrated 8 kg 1400 spin washing machine white,7,41878,Neff W543BX0GB,2620,Washing Machines
30359,neff w543bx0gb/w543bx0gb,98,41878,Neff W543BX0GB,2620,Washing Machines
30360,neff integrated washing machine in white,31,41878,Neff W543BX0GB,2620,Washing Machines
30361,neff w543bxogb 8kg 1400 spin washing machine white,22,41878,Neff W543BX0GB,2620,Washing Machines
30362,neff w543bx0gb 8kg 1400 spin fully integrated washing machine,125,41878,Neff W543BX0GB,2620,Washing Machines
30363,neff w543bx0gb built in 8kg washing machine,292,41878,Neff W543BX0GB,2620,Washing Machines
30364,neff w543bx0gb built in 8kg 1400rpm washing machine in white a,128,41878,Neff W543BX0GB,2620,Washing Machines
30366,bosch serie 8 wayh8790gb a 30 9kg 1400 spin washing machine with home connect,125,41879,Bosch WAYH8790GB,2620,Washing Machines
30368,bosch wayh8790gb 9kg serie 8 washing machine 1400rpm white,301,41879,Bosch WAYH8790GB,2620,Washing Machines
30369,bosch serie 8 free standing washing machine in white,31,41879,Bosch WAYH8790GB,2620,Washing Machines
30370,washing machine,347,41879,Bosch WAYH8790GB,2620,Washing Machines
30371,bosch wayh8790gb 9kg washing machine,129,41879,Bosch WAYH8790GB,2620,Washing Machines
30372,serie 8 wayh8790gb 9kg 1400 spin washing machine home connect,124,41879,Bosch WAYH8790GB,2620,Washing Machines
30373,bosch serie 8 wayh8790gb smart washing machine white,7,41879,Bosch WAYH8790GB,2620,Washing Machines
30374,bosch serie 8 wayh8790gb 9kg 1400rpm freestanding washing machine white,6,41879,Bosch WAYH8790GB,2620,Washing Machines
30375,bosch wayh8790gb 9kg 1400rpm home connect washing machine,294,41879,Bosch WAYH8790GB,2620,Washing Machines
30376,1400rpm washing machine 9kg class a home connect,123,41879,Bosch WAYH8790GB,2620,Washing Machines
30377,bosch wayh8790gb 1400rpm 9kg serie 8 washing machine chrome door,131,41879,Bosch WAYH8790GB,2620,Washing Machines
30378,bosch wayh8790gb serie 8 washing machine in white 1400rpm 9kg a,128,41879,Bosch WAYH8790GB,2620,Washing Machines
30379,bosch wayh8790gb 1400 spin home connect washing,292,41879,Bosch WAYH8790GB,2620,Washing Machines
30380,bosch wayh8790gb 9kg 1400rpm home connect washing machine,293,41879,Bosch WAYH8790GB,2620,Washing Machines
30381,blomberg lwf29441w 1400rpm washing machine 9kg load class a white,132,41880,Blomberg LWF29441,2620,Washing Machines
30382,blomberg lwf29441w a 9kg washing machine with 1400rpm spin,32,41880,Blomberg LWF29441,2620,Washing Machines
30383,blomberg lwf29441w 1400 spin 9kg washing machine,294,41880,Blomberg LWF29441,2620,Washing Machines
30384,blomberg lwf29441w washing machine in white 1400rpm 9kg a 3yr gtee,128,41880,Blomberg LWF29441,2620,Washing Machines
30385,lwf29441w 1400 spin 9kg washing machine,124,41880,Blomberg LWF29441,2620,Washing Machines
30386,blomberg lwf29441w 1400 spin 9kg washing machine,292,41880,Blomberg LWF29441,2620,Washing Machines
30387,blomberg lwf29441w 9kg 1400 spin washing machine white a rated,133,41880,Blomberg LWF29441,2620,Washing Machines
30388,blomberg lwf29441w,134,41880,Blomberg LWF29441,2620,Washing Machines
30389,blomberg lwf29441w 1400 spin 9kg washing machine,293,41880,Blomberg LWF29441,2620,Washing Machines
30390,blomberg lwf28441w 1400rpm spin 8kg white washing machine,132,41881,Blomberg LWF28441,2620,Washing Machines
30391,blomberg lwf28441w a 1400 spin 8kg washing machine,32,41881,Blomberg LWF28441,2620,Washing Machines
30392,blomberg lwf28441w 1400 spin 8kg washing machine,294,41881,Blomberg LWF28441,2620,Washing Machines
30393,blomberg lwf28441w washing machine in white 1400rpm 8kg a 3yr gtee,128,41881,Blomberg LWF28441,2620,Washing Machines
30394,lwf28441w 1400 spin 8kg washing machine,124,41881,Blomberg LWF28441,2620,Washing Machines
30395,blomberg lwf28441w 8kg washing machine,292,41881,Blomberg LWF28441,2620,Washing Machines
30396,blomberg lwf28441w 8kg 1400 spin washing machine white a rated,133,41881,Blomberg LWF28441,2620,Washing Machines
30397,blomberg lwf28441w,134,41881,Blomberg LWF28441,2620,Washing Machines
30398,blomberg lwf28441w 1400 spin 8kg washing machine,293,41881,Blomberg LWF28441,2620,Washing Machines
30399,samsung ww90j5455mw 1400 spin 9kg washing machine,132,41882,Samsung WW90J5455MW,2620,Washing Machines
30400,samsung ww90j5455mw 1400 9kg ecobubble washing,292,41882,Samsung WW90J5455MW,2620,Washing Machines
30401,samsung ww90j5455mw 9kg 1400 spin washing machine white a rated,133,41882,Samsung WW90J5455MW,2620,Washing Machines
30402,samsung ww90j5455mw 9kg washing machine,129,41882,Samsung WW90J5455MW,2620,Washing Machines
30403,samsung ww90j5455mw a 9kg 1400 spin washing machine,32,41882,Samsung WW90J5455MW,2620,Washing Machines
30404,with ecobubble technology,347,41882,Samsung WW90J5455MW,2620,Washing Machines
30405,samsung ww90j5455mw eco bubble washing machine in white 1400rpm 9kg a,128,41882,Samsung WW90J5455MW,2620,Washing Machines
30406,samsung ww90j5455mw 9kg washing machine with ecobubble technology,130,41882,Samsung WW90J5455MW,2620,Washing Machines
30407,ww90j5455mw 9kg 1600 spin washing machine,124,41882,Samsung WW90J5455MW,2620,Washing Machines
30408,samsung 9kg 1400 spin washing machine,3,41882,Samsung WW90J5455MW,2620,Washing Machines
30409,samsung ww90j5455mw,134,41882,Samsung WW90J5455MW,2620,Washing Machines
30410,samsung ww90j5455mw 9kg washing machine,293,41882,Samsung WW90J5455MW,2620,Washing Machines
30411,hotpoint bhwd149 7kg fully integrated washer dryer,301,41883,Hotpoint BHWD149/1,2620,Washing Machines
30412,integrated washer dryer,347,41883,Hotpoint BHWD149/1,2620,Washing Machines
30413,hotpoint bhwd1491 7kg wash 5kg dry 1400rpm integrated washer dryer white,6,41883,Hotpoint BHWD149/1,2620,Washing Machines
30414,hotpoint bhwd1491 7kg wash 5kg dry 1400rpm integrated washer dryer white,15,41883,Hotpoint BHWD149/1,2620,Washing Machines
30415,hotpoint bhwd1491 integrated washer dryer 1400rpm 7kg 5kg b rated,128,41883,Hotpoint BHWD149/1,2620,Washing Machines
30416,hotpoint aquarius integrated washer dryer in white,31,41883,Hotpoint BHWD149/1,2620,Washing Machines
30418,1400rpm integrated washer dryer 7kg/5kg load white,123,41883,Hotpoint BHWD149/1,2620,Washing Machines
30419,hotpoint bhwd149/1 washer dryer white,3,41883,Hotpoint BHWD149/1,2620,Washing Machines
30420,hotpoint bhwd149 integrated washer dryer,294,41883,Hotpoint BHWD149/1,2620,Washing Machines
30421,hotpoint bhwd1491 built in washer dryer 1400rpm 7 5kg,131,41883,Hotpoint BHWD149/1,2620,Washing Machines
30422,hotpoint aquarius bhwd149/1 7/5kg 1400 spin integrated washer dryer white,125,41883,Hotpoint BHWD149/1,2620,Washing Machines
30423,hotpoint bhwd1491 built in 7kg washer dryer,292,41883,Hotpoint BHWD149/1,2620,Washing Machines
30424,hotpoint bhwd149 8kg 5kg integrated washer dryer white,22,41883,Hotpoint BHWD149/1,2620,Washing Machines
30425,hotpoint bhwd149 1/bhwd149 1,98,41883,Hotpoint BHWD149/1,2620,Washing Machines
30426,hotpoint bhwd149 integrated washer dryer,293,41883,Hotpoint BHWD149/1,2620,Washing Machines
30427,bosch wan24100gb 7kg washing machine,132,41884,Bosch WAN24100GB,2620,Washing Machines
30428,bosch wan24100gb a 7kg washing machine with 1200rpm spin,32,41884,Bosch WAN24100GB,2620,Washing Machines
30429,bosch wan24100gb a 7kg 1200 rpm,294,41884,Bosch WAN24100GB,2620,Washing Machines
30430,bosch wan24100gb serie 4 washing machine in white 1200rpm 7kg a,128,41884,Bosch WAN24100GB,2620,Washing Machines
30431,bosch wan24100gb 7kg serie 4 washing machine 1200rpm white,301,41884,Bosch WAN24100GB,2620,Washing Machines
30432,bosch serie 4 wan24100gb 7kg 1200 spin washing machine in white a 10,125,41884,Bosch WAN24100GB,2620,Washing Machines
30433,bosch serie 4 wan24100gb 7kg 1200rpm freestanding washing machine white,3,41884,Bosch WAN24100GB,2620,Washing Machines
30434,bosch serie 4 wan24100gb washing machine white,7,41884,Bosch WAN24100GB,2620,Washing Machines
30435,bosch wan24100gb/wan24100gb,98,41884,Bosch WAN24100GB,2620,Washing Machines
30436,bosch serie 4 wan24100gb 7kg 1200rpm freestanding washing machine white,6,41884,Bosch WAN24100GB,2620,Washing Machines
30439,1200rpm washing machine 7kg load class a,123,41884,Bosch WAN24100GB,2620,Washing Machines
30440,bosch serie 4 free standing washing machine in white,31,41884,Bosch WAN24100GB,2620,Washing Machines
30441,bosch 7kg 1200 spin washing machine wan24100gb,305,41884,Bosch WAN24100GB,2620,Washing Machines
30442,bosch wan24001gb freestanding washing machine,293,41884,Bosch WAN24100GB,2620,Washing Machines
30443,blomberg lwf27441w 1400rpm spin white 7kg washing machine,132,41885,Blomberg LWF27441,2620,Washing Machines
30444,blomberg lwf27441w 1400 spin 7kg washing machine,294,41885,Blomberg LWF27441,2620,Washing Machines
30445,blomberg lwf27441w washing machine in white 1400rpm 7kg a 3yr gtee,128,41885,Blomberg LWF27441,2620,Washing Machines
30446,lwf27441w 1400 spin 7kg washing machine,124,41885,Blomberg LWF27441,2620,Washing Machines
30447,blomberg lwf27441w 1400 spin 7kg washing machine,292,41885,Blomberg LWF27441,2620,Washing Machines
30448,blomberg lwf27441w 7kg 1400 spin washing machine white a rated,133,41885,Blomberg LWF27441,2620,Washing Machines
30449,blomberg lwf27441w 1400 spin 7kg washing machine,293,41885,Blomberg LWF27441,2620,Washing Machines
30450,blomberg lwf27441w,134,41885,Blomberg LWF27441,2620,Washing Machines
30451,bosch wkd28541gb 1400 spin 7kg 4kg integrated washer dryer,125,41886,Bosch WKD28541GB,2620,Washing Machines
30452,bosch wkd28541gb integrated washer dryer 1400rpm 7/4kg large display,131,41886,Bosch WKD28541GB,2620,Washing Machines
30453,bosch wkd28541gb integrated washer dryer white,7,41886,Bosch WKD28541GB,2620,Washing Machines
30454,bosch wkd28541gb 7kg serie 6 fully integrated washer dryer,301,41886,Bosch WKD28541GB,2620,Washing Machines
30455,integrated washer dryer,347,41886,Bosch WKD28541GB,2620,Washing Machines
30456,bosch wkd28541gb washer dryer,292,41886,Bosch WKD28541GB,2620,Washing Machines
30457,bosch serie 6 wkd28541gb 7kg wash 4kg dry 1400rpm integrated washer dryer,6,41886,Bosch WKD28541GB,2620,Washing Machines
30458,bosch wkd28541gb series 6 7kg washer dryer,299,41886,Bosch WKD28541GB,2620,Washing Machines
30459,bosch wkd28541gb serie 6 integrated front loading washer dryers white,294,41886,Bosch WKD28541GB,2620,Washing Machines
30460,bosch serie 6 integrated washer dryer in white,31,41886,Bosch WKD28541GB,2620,Washing Machines
30463,bosch serie 6 wkd28541gb 7kg wash 4kg dry 1400rpm integrated washer dryer,3,41886,Bosch WKD28541GB,2620,Washing Machines
30464,bosch wkd28541gb serie 6 integrated front loading washer dryers white,293,41886,Bosch WKD28541GB,2620,Washing Machines
30465,neff v6320x1gb integrated washer dryer,130,41887,Neff V6320X1GB,2620,Washing Machines
30466,neff v6320x1gb fully integrated washer dryer 1400spin 7 4kg white door,131,41887,Neff V6320X1GB,2620,Washing Machines
30467,neff v6320x1gb 7kg wash 4kg dry 1400rpm integrated washer dryer white,6,41887,Neff V6320X1GB,2620,Washing Machines
30468,neff v6320x1gb integrated washer dryer,7,41887,Neff V6320X1GB,2620,Washing Machines
30469,neff v6320x1gb/v6320x1gb,98,41887,Neff V6320X1GB,2620,Washing Machines
30470,neff integrated washer dryer in white,31,41887,Neff V6320X1GB,2620,Washing Machines
30473,neff v6320x1gb built in 7kg washer dryer,292,41887,Neff V6320X1GB,2620,Washing Machines
30475,indesit ecotime iwdc6125 6 5kg 1200 spin washer dryer white,125,41888,Indesit IWDC 6125,2620,Washing Machines
30477,indesit eco time free standing washer dryer in white,31,41888,Indesit IWDC 6125,2620,Washing Machines
30478,washer dryer,347,41888,Indesit IWDC 6125,2620,Washing Machines
30479,indesit iwdc6125 6kg/5kg 1200rpm freestanding washer dryer white,6,41888,Indesit IWDC 6125,2620,Washing Machines
30480,indesit iwdc6125 6kg/5kg 1200rpm freestanding washer dryer white,15,41888,Indesit IWDC 6125,2620,Washing Machines
30481,indesit iwdc6125 ecotime iwdc 6125 washer dryer white,3,41888,Indesit IWDC 6125,2620,Washing Machines
30482,indesit iwdc6125 washer dryer white,7,41888,Indesit IWDC 6125,2620,Washing Machines
30483,indesit iwdc6125 washer dryer,350,41888,Indesit IWDC 6125,2620,Washing Machines
30484,indesit iwdc 6125 6kg 5kg 1200 spin washer dryer white,22,41888,Indesit IWDC 6125,2620,Washing Machines
30485,indesit iwdc6125 washer dryer in white 1200rpm 6kg wash 5kg dry,128,41888,Indesit IWDC 6125,2620,Washing Machines
30486,indesit iwdc6125 6kg washer dryer,292,41888,Indesit IWDC 6125,2620,Washing Machines
30488,indesit iwdc6125 washer dryer,293,41888,Indesit IWDC 6125,2620,Washing Machines
30489,hotpoint bhwm129/2 7kg 1200 spin integrated washing machine white,125,41889,Hotpoint BHWM1292,2620,Washing Machines
30490,hotpoint aquarius bhwm1292 built in integrated washing machine,294,41889,Hotpoint BHWM1292,2620,Washing Machines
30491,hotpoint bhwm1292/bhwm1292,98,41889,Hotpoint BHWM1292,2620,Washing Machines
30492,hotpoint bhwm1292 integrated washing machine,7,41889,Hotpoint BHWM1292,2620,Washing Machines
30493,hotpoint integrated washing machine in white,31,41889,Hotpoint BHWM1292,2620,Washing Machines
30496,hotpoint bhwm1292 washing machine integrated 7kilogram 1200rpm,3,41889,Hotpoint BHWM1292,2620,Washing Machines
30498,hotpoint bhwm1292 integrated washing machine 1200rpm 7kg a rated,128,41889,Hotpoint BHWM1292,2620,Washing Machines
30499,hotpoint bhwm129 7kg 1200 spin washing machine white,22,41889,Hotpoint BHWM1292,2620,Washing Machines
30500,1200rpm integrated washer 6.5kg load class a,123,41889,Hotpoint BHWM1292,2620,Washing Machines
30501,hotpoint bhwm1292 built in washer 7kg 1200rpm eco wash,131,41889,Hotpoint BHWM1292,2620,Washing Machines
30502,hotpoint bhwm1292 7kg washing machine,181,41889,Hotpoint BHWM1292,2620,Washing Machines
30503,hotpoint bhwd1291 integrated washer dryer 1200rpm 6.5kg/5kg b rated,289,41889,Hotpoint BHWM1292,2620,Washing Machines
30504,hotpoint aquarius bhwm1292 built in integrated washing machine,293,41889,Hotpoint BHWM1292,2620,Washing Machines
30505,bosch wan24108gb 8kg washing machine 1200rpm white,301,41890,Bosch WAN24108GB,2620,Washing Machines
30506,bosch wan24108gb washing machine,129,41890,Bosch WAN24108GB,2620,Washing Machines
30507,bosch serie 4 wan24108gb 8kg 1200 spin washing machine,130,41890,Bosch WAN24108GB,2620,Washing Machines
30508,bosch serie 4 wan24108gb 8kg 1200rpm freestanding washing white,6,41890,Bosch WAN24108GB,2620,Washing Machines
30509,bosch wan24108gb 1200rpm 8kg serie 4 ecosilence washer white,131,41890,Bosch WAN24108GB,2620,Washing Machines
30510,bosch serie 4 8kg 1200 spin washing machine in white wan24108gb,125,41890,Bosch WAN24108GB,2620,Washing Machines
30511,bosch wan24108gb 8kg 1200 washing machine white,22,41890,Bosch WAN24108GB,2620,Washing Machines
30512,bosch wan24108gb 8kg 1200 spin washer,292,41890,Bosch WAN24108GB,2620,Washing Machines
30513,bosch wan24108gb serie 4 washing machine in white 1200rpm 8kg a,128,41890,Bosch WAN24108GB,2620,Washing Machines
30514,bosch washing machine wan28108gb 8kg 1400rpm,293,41890,Bosch WAN24108GB,2620,Washing Machines
30515,indesit iwdd7123 7kg wash 5kg dry 1200rpm freestanding washer dryer white,6,41891,Indesit IWDD7123,2620,Washing Machines
30517,indesit ecotime iwdd7123 7 5kg 1200 spin washer dryer white,125,41891,Indesit IWDD7123,2620,Washing Machines
30519,indesit iwdd7123 washer dryer white,7,41891,Indesit IWDD7123,2620,Washing Machines
30520,indesit advance free standing washer dryer in white,31,41891,Indesit IWDD7123,2620,Washing Machines
30521,indesit iwdd7123 7kg wash 5kg dry 1200rpm freestanding washer dryer white,15,41891,Indesit IWDD7123,2620,Washing Machines
30522,1200rpm washer dryer 7kg/5kg load 16 progs white,123,41891,Indesit IWDD7123,2620,Washing Machines
30523,indesit iwdd7123 7kg washer dryer,292,41891,Indesit IWDD7123,2620,Washing Machines
30524,indesit eco time iwdd7123p freestanding washer dryer white,22,41891,Indesit IWDD7123,2620,Washing Machines
30525,indesit washer dryer 7 5 kg 1200 spin b small digit,3,41891,Indesit IWDD7123,2620,Washing Machines
30526,indesit iwdd7123 washer dryer 1200spin 7 5kg white,131,41891,Indesit IWDD7123,2620,Washing Machines
30530,1200rpm integrated washing machine 7kg load class a,123,41892,Zanussi ZWi71201WA,2620,Washing Machines
30531,zanussi integrated washing machine in white,31,41892,Zanussi ZWi71201WA,2620,Washing Machines
30532,zanussi zwi71201wa 7kg 1200rpm integrated washing machine white,3,41892,Zanussi ZWi71201WA,2620,Washing Machines
30533,zanussi zwi71201wa 7kg 1200rpm integrated washing machine,294,41892,Zanussi ZWi71201WA,2620,Washing Machines
30534,zanussi zwi71201wa 7kg integrated washing machine white,130,41892,Zanussi ZWi71201WA,2620,Washing Machines
30535,zanussi zwi71201wa a 7kg 1200 spin integrated washing machine in white,125,41892,Zanussi ZWi71201WA,2620,Washing Machines
30536,zanussi zwi71201wa 7kg 1200rpm integrated washing machine white,6,41892,Zanussi ZWi71201WA,2620,Washing Machines
30537,electrolux zwi71201wa integrated washing machine 1200rpm 7kg,348,41892,Zanussi ZWi71201WA,2620,Washing Machines
30539,zanussi zwi71201wa 7kg 1200rpm integrated washing machine,293,41892,Zanussi ZWi71201WA,2620,Washing Machines
30541,bosch active oxygen serie 8 waw28750gb 9kg 1400 spin washing machine a 30,125,41893,Bosch WAW28750GB,2620,Washing Machines
30543,bosch waw28750gb 9kg serie 8 washing machine 1400rpm white,301,41893,Bosch WAW28750GB,2620,Washing Machines
30544,bosch serie 8 free standing washing machine in white,31,41893,Bosch WAW28750GB,2620,Washing Machines
30545,bosch serie 8 activeoxygen waw28750gb 9kg 1400rpm freestanding washing machine white,6,41893,Bosch WAW28750GB,2620,Washing Machines
30546,bosch waw28750gb washing machine,129,41893,Bosch WAW28750GB,2620,Washing Machines
30547,bosch waw28750gb free standing washing machine,130,41893,Bosch WAW28750GB,2620,Washing Machines
30548,bosch waw28750gb 9kg load a 1400rpm white washing machine,294,41893,Bosch WAW28750GB,2620,Washing Machines
30549,bosch waw28750gb 1400rpm 9kg serie 8 premium washing machine white,131,41893,Bosch WAW28750GB,2620,Washing Machines
30550,bosch serie 8 activeoxygen waw28750gb washing machine white,7,41893,Bosch WAW28750GB,2620,Washing Machines
30551,bosch serie 8 activeoxygen waw28750gb 9kg 1400rpm freestanding washing machine white,3,41893,Bosch WAW28750GB,2620,Washing Machines
30552,1400rpm washing machine 9kg load class a white,123,41893,Bosch WAW28750GB,2620,Washing Machines
30553,bosch waw28750gb 9kg load a 1400rpm white washing machine,293,41893,Bosch WAW28750GB,2620,Washing Machines
30554,bosch waw325h0gb ex display 9kg washing machine 1600rpm white,301,41894,Bosch WAW325H0GB,2620,Washing Machines
